meas_num_id,meas_id,method_name,method_type,n_blocks,n_aliases
GLOBmeas_2080,other_smethod_automatic_viscometer,OTHER::sMethod:Automatic viscometer,custom,1,1
GLOBmeas_2081,other_smethod_conductivity_measurements,OTHER::sMethod:Conductivity measurements,custom,1,1
GLOBmeas_2082,other_smethod_dds_307_conductivity_meter,OTHER::sMethod:DDS-307 conductivity meter,custom,1,1
GLOBmeas_2083,other_smethod_digital_conductivity_meter,OTHER::sMethod:Digital Conductivity Meter,custom,1,1
GLOBmeas_2084,other_smethod_dip_cell,OTHER::sMethod:Dip Cell,custom,1,1
GLOBmeas_2085,other_smethod_dip_type_immersion_conductance_cell,OTHER::sMethod:dip type immersion conductance cell,custom,1,1
GLOBmeas_2086,other_smethod_electrochemical_cell_potential,OTHER: sMethod:electrochemical cell potential,custom,1,1
GLOBmeas_2087,other_smethod_gravimetric_analysis,OTHER::sMethod:gravimetric analysis,custom,1,1
GLOBmeas_2088,other_smethod_heating_cooling_curves,OTHER::sMethod:heating/cooling curves,custom,1,1
GLOBmeas_2089,other_smethod_laser_monitoring,OTHER::sMethod:laser monitoring,custom,1,1
GLOBmeas_2090,other_smethod_quasi_ebulliometric,OTHER::sMethod:quasi-ebulliometric,custom,1,1
GLOBmeas_2091,other_smethod_synthetic_method,OTHER:::sMethod:synthetic method,custom,1,1
GLOBmeas_2092,other_smethod_titration,OTHER::sMethod:titration,custom,1,1
GLOBmeas_2093,other_smethod_uv_absorbance,OTHER::sMethod:UV absorbance,custom,1,1
GLOBmeas_2094,other_smethod_uv_spectrophotometry,OTHER::sMethod:UV spectrophotometry,custom,1,1
GLOBmeas_2095,other_smethod_uv_vis,OTHER::sMethod:UV-Vis,custom,1,1
GLOBmeas_2096,other_smethod_visual,OTHER::sMethod:Visual,custom,1,1
GLOBmeas_2097,other_smethod_visual_inspection,OTHER:::sMethod:Visual inspection,custom,1,1
GLOBmeas_2098,other_smethod_visual_inspection_average_of_sle_observations,"OTHER::sMethod:Visual inspection, average of SLE observations",custom,1,1
GLOBmeas_2099,other_smethod_westphal_balance,OTHER::sMethod:Westphal Balance,custom,1,1
GLOBmeas_2100,other_ssmethod_gravimetric,OTHER:ssMethod:gravimetric,custom,1,1
GLOBmeas_2101,other_ssmethod_visual,OTHER:ssMethod:visual,custom,1,1
GLOBmeas_2102,other_ufactor_0_5_smethod_ampoule_calorimetery,OTHER:UFactor:0.5:sMethod:Ampoule calorimetery,custom,1,1
GLOBmeas_2103,other_ufactor_12_smethod_brookfield_digital_viscometer,OTHER:UFactor:12:sMethod:Brookfield Digital Viscometer,custom,1,1
GLOBmeas_2104,other_ufactor_2_smethod_flow_mixing_unit_adapted_to_a_setaram_bt_2_15d_heat_conduction_differential_calorimeter,OTHER:UFactor:2:sMethod:flow mixing unit adapted to a Setaram BT 2.15D heat conduction differential calorimeter,custom,1,1
GLOBmeas_2105,other_ufactor_2_smethod_mixing_flow_unit_adapted_to_a_setaram_bt_2_15d_heat_conduction_differential_calorimeter,OTHER:UFactor:2:sMethod:mixing flow unit adapted to a Setaram BT 2.15D heat conduction differential calorimeter,custom,1,1
GLOBmeas_2106,other_ufactor_2_smethod_pressure_decay,OTHER:UFactor:2:sMethod:pressure decay,custom,1,1
GLOBmeas_2107,other_ufactor_4_smethod_rheometer,OTHER:UFactor:4:sMethod:rheometer,custom,1,1
GLOBmeas_2108,other_ufactor_8_smethod_fisher_boiling_point_apparatus,OTHER:UFactor:8:sMethod:Fisher boiling point apparatus,custom,1,1
GLOBmeas_2109,othpvt_ufactor_2,OTHPVT:UFactor:2,custom,1,1
GLOBmeas_2110,p_v_curve_break,P-V curve break,custom,1,1
GLOBmeas_2111,parallel_plate_conductive_cell,Parallel Plate Conductive Cell,custom,1,1
GLOBmeas_2112,part_of_lle_sle_study_by_chromatography,Part of LLE-SLE study by chromatography,custom,1,1
GLOBmeas_2113,pendant_drop,pendant drop,custom,1,1
GLOBmeas_2114,petroleum_hydrometers,petroleum hydrometers,custom,1,1
GLOBmeas_2115,phase_equilibration_at_constant_pressure,phase equilibration at constant pressure,custom,1,1
GLOBmeas_2116,phase_equilibria,Phase equilibria,custom,1,1
GLOBmeas_2117,pheq_ufactor_16,PHEQ:UFactor:16,custom,1,1
GLOBmeas_2118,photopyroelectric_photothermoelectric_technique,photopyroelectric-photothermoelectric technique,custom,1,1
GLOBmeas_2119,pico_digital_conductivity_meter,PICO digital conductivity meter,custom,1,1
GLOBmeas_2120,piezom_ufactor_12,PIEZOM:UFactor:12,custom,1,1
GLOBmeas_2121,piezom_ufactor_2,PIEZOM:UFactor:2,custom,1,1
GLOBmeas_2122,piezom_ufactor_8,PIEZOM:UFactor:8,custom,1,1
GLOBmeas_2123,platinum_plate_method,platinum plate method,custom,1,1
GLOBmeas_2124,polythermal_method_using_the_laser_technique,Polythermal method using the laser technique,custom,1,1
GLOBmeas_2125,potentiometric_titration_w_bacl2,Potentiometric titration w/ BaCl2,custom,1,1
GLOBmeas_2126,potentionmetric_method,potentionmetric method,custom,1,1
GLOBmeas_2127,power_compensation_calorimeter,Power-Compensation Calorimeter,custom,1,1
GLOBmeas_2128,ppms_instrument_hybrid_adiabatic_relaxation,PPMS instrument (hybrid adiabatic relaxation),custom,1,1
GLOBmeas_2129,predicted,Predicted,custom,1,1
GLOBmeas_2130,pressure_calorimetry,Pressure calorimetry,custom,1,1
GLOBmeas_2131,pressure_change_in_the_gas_system,Pressure change in the gas system,custom,1,1
GLOBmeas_2132,pressure_change_on_absorption,pressure change on absorption,custom,1,1
GLOBmeas_2133,pressure_change_on_phase_equilibrium,Pressure change on phase equilibrium,custom,1,1
GLOBmeas_2134,pressure_drop_gas_apparatus,Pressure drop gas apparatus,custom,1,1
GLOBmeas_2135,pressure_drop_in_straight_capillary,Pressure drop in straight capillary,custom,1,1
GLOBmeas_2136,pt_plate,pt plate,custom,1,1
GLOBmeas_2137,pt_thermistor,Pt thermistor,custom,1,1
GLOBmeas_2138,pulfrich_refractometry,Pulfrich refractometry,custom,1,1
GLOBmeas_2139,pulse_heating_fp,pulse heating:FP,custom,1,1
GLOBmeas_2140,pulse_transmission,Pulse Transmission,custom,1,1
GLOBmeas_2141,pulseh_ufactor_8,PULSEH:UFactor:8,custom,1,1
GLOBmeas_2142,pvt_measurement,PVT measurement,custom,1,1
GLOBmeas_2143,px_ufactor_2,PX:UFactor:2,custom,1,1
GLOBmeas_2144,px_ufactor_3,PX:UFactor:3,custom,1,1
GLOBmeas_2145,pycnom_airbuo_ufactor_12,PYCNOM:airbuo:UFactor:12,custom,1,1
GLOBmeas_2146,pycnom_airbuo_ufactor_8,PYCNOM:airbuo:UFactor:8,custom,1,1
GLOBmeas_2147,pycnom_airbuofpufactor_4,PYCNOM:airbuoFPUFactor:4,custom,1,1
GLOBmeas_2148,pycnom_ufactor_2_ufactor_2,PYCNOM:UFactor:2:UFactor:2,custom,1,1
GLOBmeas_2149,pycnom_ufactor_2_ufactor_2_ufactor_2,PYCNOM:UFactor:2:UFactor:2:UFactor:2,custom,1,1
GLOBmeas_2150,pycnom_ufactor_2_ufactor_2_ufactor_2_ufactor_2,PYCNOM:UFactor:2:UFactor:2:UFactor:2:UFactor:2,custom,1,1
GLOBmeas_2151,qcond_2400_vwr_international_cell_constant_1_05,"Qcond 2400 VWR international; cell constant, 1.05",custom,1,1
GLOBmeas_2152,qqq,qqq,custom,1,1
GLOBmeas_2153,quadruple_mass_spectroscopy,Quadruple mass spectroscopy,custom,1,1
GLOBmeas_2154,quasi_ebulliometric,quasi-ebulliometric,custom,1,1
GLOBmeas_2155,quasi_satatic_thermogram_technique,quasi-satatic thermogram technique,custom,1,1
GLOBmeas_2156,quasi_static_thermogram_technique,quasi-static thermogram technique,custom,1,1
GLOBmeas_2157,quasistatic_thermogram,Quasistatic thermogram,custom,1,1
GLOBmeas_2158,quasistatic_thermogram_and_barogram,quasistatic thermogram and barogram,custom,1,1
GLOBmeas_2159,quasistatit_thermograms,Quasistatit thermograms,custom,1,1
GLOBmeas_2160,radiotracer_analysis_spectroscopy_and_titration,"radiotracer analysis, spectroscopy, and titration",custom,1,1
GLOBmeas_2161,raman_spectroscopy_in_situ,Raman Spectroscopy in-situ,custom,1,1
GLOBmeas_2162,re_entrant_cavity_resonator,re-entrant cavity resonator,custom,1,1
GLOBmeas_2163,recirculating_equilibrium_cell,Recirculating Equilibrium Cell,custom,1,1
GLOBmeas_2164,refract_monochfp,REFRACT:monochFP,custom,1,1
GLOBmeas_2165,relaxation_calorimetry_ppms_by_quantum_design,relaxation calorimetry - PPMS by Quantum Design,custom,1,1
GLOBmeas_2166,relaxation_calorimetry_ppms_quantum_design,Relaxation calorimetry - PPMS Quantum Design,custom,1,1
GLOBmeas_2167,ring_detachment_method,ring detachment method,custom,1,1
GLOBmeas_2168,rotating_body_viscometer_developed_for_low_density_gases,Rotating-body viscometer developed for low-density gases,custom,1,1
GLOBmeas_2169,saturation_condition_detected_through_enthalpy_of_solution_measurement,Saturation condition detected through enthalpy of solution measurement,custom,1,1
GLOBmeas_2170,saturation_isochoric_method,Saturation isochoric method,custom,1,1
GLOBmeas_2171,scattered_light_surfacing,Scattered Light Surfacing,custom,1,1
GLOBmeas_2172,schreinemaker_s,Schreinemaker's,custom,1,1
GLOBmeas_2173,schreinemaker_s_method,Schreinemaker�s method,custom,1,1
GLOBmeas_2174,schreinemarkers_rule,Schreinemarkers rule,custom,1,1
GLOBmeas_2175,scientific_instruments_device_model_9700,Scientific instruments device model 9700,custom,1,1
GLOBmeas_2176,sdsc_ufactor_0_25,SDSC:UFactor:0.25,custom,1,1
GLOBmeas_2177,second_law_analysis_of_vapor_pressure_data,Second Law analysis of vapor pressure data,custom,1,1
GLOBmeas_2178,semi_adiabatic_calorimetry,semi-adiabatic calorimetry,custom,1,1
GLOBmeas_2179,sigmatest_2_069_foerster_testing_instrument_complex_impedance_measurements,SIGMATEST 2.069 (Foerster) testing instrument - complex impedance measurements,custom,1,1
GLOBmeas_2180,single_crystal_variable_path_ultrasonic_interferometer_operating_at_2_mhz,Single crystal variable path ultrasonic interferometer operating at 2 MHz,custom,1,1
GLOBmeas_2181,smallad_ufactor_16,SMALLAD:UFactor:16,custom,1,1
GLOBmeas_2182,smallad_ufactor_3,SMALLAD:UFactor:3,custom,1,1
GLOBmeas_2183,solid_liquid_equilibrium,Solid-Liquid Equilibrium,custom,1,1
GLOBmeas_2184,solute_mass_and_gas_volume,solute mass and gas volume,custom,1,1
GLOBmeas_2185,solution_calorimitry,solution calorimitry,custom,1,1
GLOBmeas_2186,solvent_evaporation,solvent evaporation,custom,1,1
GLOBmeas_2187,solvent_volume_and_solute_mass_directally_measured_after_seperation,Solvent Volume and Solute Mass Directally Measured after seperation,custom,1,1
GLOBmeas_2188,spectophotometer,spectophotometer,custom,1,1
GLOBmeas_2189,spectr_ufactor_2,SPECTR:UFactor:2,custom,1,1
GLOBmeas_2190,spectrophotometric,spectrophotometric,custom,1,1
GLOBmeas_2191,speed_of_sound,Speed of sound,custom,1,1
GLOBmeas_2192,sphere_ufactor_16,SPHERE:UFactor:16,custom,1,1
GLOBmeas_2193,sphere_ufactor_24,SPHERE:UFactor:24,custom,1,1
GLOBmeas_2194,spindle_press_displacement_and_the_solvent_density,spindle press displacement and the solvent density,custom,1,1
GLOBmeas_2195,spres_ufactor_0_25,SPRES:UFactor:0.25,custom,1,1
GLOBmeas_2196,spres_ufactor_0_5,SPRES:UFactor:0.5,custom,1,1
GLOBmeas_2197,static_analytic,static analytic,custom,1,1
GLOBmeas_2198,static_cailette_method,static Cailette method,custom,1,1
GLOBmeas_2199,static_had_to_override_trc_unc,static (had to override TRC unc),custom,1,1
GLOBmeas_2200,static_mass_spectrometry,static mass spectrometry,custom,1,1
GLOBmeas_2201,static_method_with_uv_spectrometry,static method with UV spectrometry,custom,1,1
GLOBmeas_2202,static_phase_equilibration,static phase equilibration,custom,1,1
GLOBmeas_2203,step,Step,custom,1,1
GLOBmeas_2204,synthetic_gas_solubility,synthetic gas solubility,custom,1,1
GLOBmeas_2205,synthetic_gas_solubility_method,Synthetic gas solubility method,custom,1,1
GLOBmeas_2206,t_histrory_method,T-histrory method,custom,1,1
GLOBmeas_2207,ta_instruments_ar_2000_rheometer_with_a_parallel_plate,TA Instruments AR 2000 rheometer with a parallel plate,custom,1,1
GLOBmeas_2208,taylor_ufactor_8,TAYLOR:UFactor:8,custom,1,1
GLOBmeas_2209,tensimetry,Tensimetry,custom,1,1
GLOBmeas_2210,tensiometer_with_plate,Tensiometer with plate,custom,1,1
GLOBmeas_2211,tg,TG,custom,1,1
GLOBmeas_2212,thermal_analyzer,thermal analyzer,custom,1,1
GLOBmeas_2213,thermal_gravimetric_analysis,thermal gravimetric analysis,custom,1,1
GLOBmeas_2214,thermally_stimulated_depolarization_currents_method,Thermally stimulated depolarization currents method,custom,1,1
GLOBmeas_2215,thermo_barogram,thermo-barogram,custom,1,1
GLOBmeas_2216,thermogravimetric_analysis_calculated_from_rates_of_vaporization_correlated_to_benzoic_acid,thermogravimetric analysis- calculated from rates of vaporization correlated to benzoic acid,custom,1,1
GLOBmeas_2217,thermogravimetric_mircobalance,thermogravimetric mircobalance,custom,1,1
GLOBmeas_2218,thin_film_evaporator,thin film evaporator,custom,1,1
GLOBmeas_2219,time_dependent_raman_spectra,Time-dependent Raman spectra,custom,1,1
GLOBmeas_2220,time_of_flight_with_fixed_path_interferometer,time of flight with fixed path interferometer,custom,1,1
GLOBmeas_2221,time_resolved_ftir,Time resolved FTIR,custom,1,1
GLOBmeas_2222,titr_ufactor_32,TITR:UFactor:32,custom,1,1
GLOBmeas_2223,titration_and_conductivity_measurements,Titration and conductivity measurements,custom,1,1
GLOBmeas_2224,titration_calibration,Titration calibration,custom,1,1
GLOBmeas_2225,titration_with_cerium_sulphate_standard_solution,titration with cerium sulphate standard solution,custom,1,1
GLOBmeas_2226,toreff_ufactor_4,TOREFF:UFactor:4,custom,1,1
GLOBmeas_2227,toreff_ufactor_5,TOREFF:UFactor:5,custom,1,1
GLOBmeas_2228,toreff_ufactor_6,TOREFF:UFactor:6,custom,1,1
GLOBmeas_2229,total_inorganic_carbon_analyzer,total inorganic carbon analyzer,custom,1,1
GLOBmeas_2230,tpx_ufactor_16,TPX:UFactor:16,custom,1,1
GLOBmeas_2231,transient_line_heat_source,Transient line heat source,custom,1,1
GLOBmeas_2232,transitiometer,Transitiometer,custom,1,1
GLOBmeas_2233,transpir_ufactor_0_1,TRANSPIR:UFactor:0.1,custom,1,1
GLOBmeas_2234,transpir_ufactor_8,TRANSPIR:UFactor:8,custom,1,1
GLOBmeas_2235,transpiration_had_to_override_trc_unc,transpiration (had to override TRC unc),custom,1,1
GLOBmeas_2236,triple_point_cell_with_a_manometer,triple-point cell with a manometer,custom,1,1
GLOBmeas_2237,triple_point_cell_with_manometer,triple-point cell with manometer,custom,1,1
GLOBmeas_2238,two_capillary_method_based_on_hagen_poiseuille_theory,two-capillary method based on Hagen-Poiseuille theory,custom,1,1
GLOBmeas_2239,unpublished_results_by_the_authors,Unpublished results by the authors,custom,1,1
GLOBmeas_2240,using_visual_observation_in_a_pvt_apparatus,using visual observation in a pVT apparatus,custom,1,1
GLOBmeas_2241,uv_imaging_technique,UV imaging technique,custom,1,1
GLOBmeas_2242,uv_light_absoprtion,UV light absoprtion,custom,1,1
GLOBmeas_2243,uv_spec_determination,UV Spec determination,custom,1,1
GLOBmeas_2244,uv_spectomemtry,UV spectomemtry,custom,1,1
GLOBmeas_2245,uv_spectrophotometric_analysis,UV spectrophotometric analysis,custom,1,1
GLOBmeas_2246,uv_vis_calibration_data,UV-vis calibration data,custom,1,1
GLOBmeas_2247,uv_vis_spect,uv-vis spect.,custom,1,1
GLOBmeas_2248,uv_vis_spectrophotomery,UV-Vis spectrophotomery,custom,1,1
GLOBmeas_2249,uv_visible_spectophotometry,UV-visible spectophotometry,custom,1,1
GLOBmeas_2250,v,v,custom,1,1
GLOBmeas_2251,vacuum_sublimation_calorimetry,vacuum sublimation calorimetry,custom,1,1
GLOBmeas_2252,vacuum_sublimation_drop_calorimetry,Vacuum sublimation drop calorimetry,custom,1,1
GLOBmeas_2253,vacuum_sublimation_drop_calvet_microcalorimeter,Vacuum Sublimation Drop (Calvet Microcalorimeter),custom,1,1
GLOBmeas_2254,vacuum_sublimation_drop_microcalorimetric_method,"""vacuum sublimation"" drop microcalorimetric method",custom,1,1
GLOBmeas_2255,vadiac_ufactor_100,VADIAC:UFactor:100,custom,1,1
GLOBmeas_2256,vadiac_ufactor_32,VADIAC:UFactor:32,custom,1,1
GLOBmeas_2257,vapor_pressure_osmometry_data,vapor-pressure osmometry data,custom,1,1
GLOBmeas_2258,vapor_recirculation_method,vapor recirculation method,custom,1,1
GLOBmeas_2259,variable_volume_equilibrium_cell,variable volume equilibrium cell,custom,1,1
GLOBmeas_2260,variable_volume_view_cell,Variable-volume view cell,custom,1,1
GLOBmeas_2261,varible_volume_high_pressure_cell,Varible volume high-pressure cell,custom,1,1
GLOBmeas_2262,vdn_ufactor_4,VDN:UFactor:4,custom,1,1
GLOBmeas_2263,vibtub_mpointufactor_4,VIBTUB:mpointUFactor:4,custom,1,1
GLOBmeas_2264,vibtub_ufactor_1,VIBTUB:UFactor:1,custom,1,1
GLOBmeas_2265,vibtub_ufactor_2_dt_0_01_dt_0_01,VIBTUB:UFactor:2:dT:0.01:dT:0.01,custom,1,1
GLOBmeas_2266,vibtub_ufactor_4_ufactor_4,VIBTUB:UFactor:4:UFactor:4,custom,1,1
GLOBmeas_2267,view_cell,view cell,custom,1,1
GLOBmeas_2268,view_cell_with_known_compositions,view cell with known compositions,custom,1,1
GLOBmeas_2269,visobs_ufactor_1,VISOBS:UFactor:1,custom,1,1
GLOBmeas_2270,visobs_ufactor_10,VISOBS:UFactor:10,custom,1,1
GLOBmeas_2271,visobs_ufactor_128,VISOBS:UFactor:128,custom,1,1
GLOBmeas_2272,visobs_ufactor_36,VISOBS:UFactor:36,custom,1,1
GLOBmeas_2273,visobs_ufactor_48,VISOBS:UFactor:48,custom,1,1
GLOBmeas_2274,visobs_ufactor_64,VISOBS:UFactor:64,custom,1,1
GLOBmeas_2275,visobss_dissair_ufactor_128,VISOBSS:dissair:UFactor:128,custom,1,1
GLOBmeas_2276,visobsu_ufactor_2,VISOBSU:UFactor:2,custom,1,1
GLOBmeas_2277,visobsu_ufactor_32,VISOBSU:UFactor:32,custom,1,1
GLOBmeas_2278,visobsu_ufactor_4,VISOBSU:UFactor:4,custom,1,1
GLOBmeas_2279,visobsu_ufactor_8,VISOBSU:UFactor:8,custom,1,1
GLOBmeas_2280,visual_determination_in_a_variable_volume_cell,visual determination in a variable-volume cell,custom,1,1
GLOBmeas_2281,visual_determination_of_dew_points_using_a_cooled_mirror,visual determination of dew points using a cooled mirror,custom,1,1
GLOBmeas_2282,visual_observation_of_bubble_point,visual observation of bubble point,custom,1,1
GLOBmeas_2283,visual_observation_of_dissolution_with_increased_pressure,Visual observation of dissolution with increased pressure,custom,1,1
GLOBmeas_2284,visual_observation_of_laser_light_penetration,visual observation of laser light penetration,custom,1,1
GLOBmeas_2285,visual_observation_through_viewing_glass,visual observation through viewing glass,custom,1,1
GLOBmeas_2286,visual_observation_while_adjusting_pressure,Visual observation while adjusting pressure,custom,1,1
GLOBmeas_2287,visually,visually,custom,1,1
GLOBmeas_2288,volume_change_on_gas_dissolution,volume change on gas dissolution,custom,1,1
GLOBmeas_2289,volume_of_gas_and_mass_of_condensate,Volume of Gas and Mass of Condensate,custom,1,1
GLOBmeas_2290,volume_of_gas_released_upon_depressurization,volume of gas released upon depressurization,custom,1,1
GLOBmeas_2291,volumetric_determination,volumetric determination,custom,1,1
GLOBmeas_2292,volumetric_visual_observation_equal_volume_method,Volumetric (visual observation) - equal volume method,custom,1,1
GLOBmeas_2293,volumetrically_or_by_knowing_small_ammounts_of_mass,volumetrically or by knowing small ammounts of mass,custom,1,1
GLOBmeas_2294,wescor_vapro_dew_point_osmometer,Wescor Vapro dew-point osmometer,custom,1,1
GLOBmeas_2295,westphal_method,Westphal method,custom,1,1
GLOBmeas_2296,wetted_wall_column_absorber,wetted wall column absorber,custom,1,1
GLOBmeas_2297,wilhelmg_plate_tensimeter,Wilhelmg Plate Tensimeter,custom,1,1
GLOBmeas_2298,wilhelmy_plate_principle,Wilhelmy plate principle,custom,1,1
GLOBmeas_2299,wilhemly_plate,Wilhemly plate,custom,1,1
