comp_num_id,comp_id,inchi_key,common_name,formula,smiles,standard_inchi,n_papers
GLOBcomp_4804,1-tert-butyl-3-methylimidazolium_iodide,IDOQOBAXKZUBOF-UHFFFAOYSA-M,1-tert-butyl-3-methylimidazolium iodide,C8H15IN2,C[n+]1ccn(C(C)(C)C)c1.[I-],"InChI=1S/C8H15N2.HI/c1-8(2,3)10-6-5-9(4)7-10;/h5-7H,1-4H3;1H/q+1;/p-1",1
GLOBcomp_4805,"2-amino-4,6-dimethylpyrimidine",IDQNBVFPZMCDDN-UHFFFAOYSA-N,"2-amino-4,6-dimethylpyrimidine",C6H9N3,Cc1cc(C)[nH]c(=N)n1,"InChI=1S/C6H9N3/c1-4-3-5(2)9-6(7)8-4/h3H,1-2H3,(H2,7,8,9)",1
GLOBcomp_4806,3-(tributylphosphonio)propane-1-sulfonate,IDTAJTWPDGNSAT-UHFFFAOYSA-N,3-(tributylphosphonio)propane-1-sulfonate,C15H33O3PS,CCCC[P+](CCCC)(CCCC)CCCS(=O)(=O)[O-],"InChI=1S/C15H33O3PS/c1-4-7-11-19(12-8-5-2,13-9-6-3)14-10-15-20(16,17)18/h4-15H2,1-3H3",1
GLOBcomp_4807,tetramethylammonium_perfluorooctanoate,IDXNJDWGFALBDP-UHFFFAOYSA-M,tetramethylammonium perfluorooctanoate,C12H12F15NO2,C[N+](C)(C)C.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2.C4H12N/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23;1-5(2,3)4/h(H,24,25);1-4H3/q;+1/p-1",1
GLOBcomp_4808,4-methyl-phenyl-1h-imidazole,IEAYECHBGTTWPZ-UHFFFAOYSA-N,4-methyl-phenyl-1H-imidazole,C10H10N2,Cc1ccc(-n2ccnc2)cc1,"InChI=1S/C10H10N2/c1-9-2-4-10(5-3-9)12-7-6-11-8-12/h2-8H,1H3",1
GLOBcomp_4809,d-.alpha.-tocopheryl_acid_succinate,IELOKBJPULMYRW-NJQVLOCASA-N,D-.alpha.-tocopheryl acid succinate,C33H54O5,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,"InChI=1S/C33H54O5/c1-22(2)12-9-13-23(3)14-10-15-24(4)16-11-20-33(8)21-19-28-27(7)31(25(5)26(6)32(28)38-33)37-30(36)18-17-29(34)35/h22-24H,9-21H2,1-8H3,(H,34,35)/t23-,24-,33-/m1/s1",1
GLOBcomp_4810,diethyl_maleate,IEPRKVQEAMIZSS-WAYWQWQTSA-N,diethyl maleate,C8H12O4,CCOC(=O)/C=C\C(=O)OCC,"InChI=1S/C8H12O4/c1-3-11-7(9)5-6-8(10)12-4-2/h5-6H,3-4H2,1-2H3/b6-5-",1
GLOBcomp_4811,2-hydroxy-n-(2-hydroxyethyl)-n-methylethanaminium_phosphate,IEVDDNQSRHYSNX-UHFFFAOYSA-N,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,C15H42N3O10P,CN(CCO)CCO.CN(CCO)CCO.CN(CCO)CCO.O=P(O)(O)O,"InChI=1S/3C5H13NO2.H3O4P/c3*1-6(2-4-7)3-5-8;1-5(2,3)4/h3*7-8H,2-5H2,1H3;(H3,1,2,3,4)",1
GLOBcomp_4812,1-decyl-3-methylimidazolium_cobalt(ii)_hexafluoroacetylacetonate,IFBNWQXPKDRKCK-UHFFFAOYSA-N,1-decyl-3-methylimidazolium cobalt(II) hexafluoroacetylacetonate,C29H30CoF18N2O6,CCCCCCCCCCn1cc[n+](C)c1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.[Co+2],"InChI=1S/C14H27N2.3C5HF6O2.Co/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3*6-4(7,8)2(12)1-3(13)5(9,10)11;/h12-14H,3-11H2,1-2H3;3*1H;/q+1;3*-1;+2",1
GLOBcomp_4813,triphenyl-.lambda.5-stibanediyl_bis(2-methylacrylate),IFJDFNDOYQVKPE-UHFFFAOYSA-L,triphenyl-.lambda.5-stibanediyl bis(2-methylacrylate),C26H25O4Sb,C=C(C)C(=O)[O-].C=C(C)C(=O)[O-].[Sb+2].[c]1ccccc1.[c]1ccccc1.[c]1ccccc1,"InChI=1S/3C6H5.2C4H6O2.Sb/c3*1-2-4-6-5-3-1;2*1-3(2)4(5)6;/h3*1-5H;2*1H2,2H3,(H,5,6);/q;;;;;+2/p-2",1
GLOBcomp_4814,3-methyl-2-thiophenecarboxylic_acid,IFLKEBSJTZGCJG-UHFFFAOYSA-N,3-methyl-2-thiophenecarboxylic acid,C6H6O2S,Cc1ccsc1C(=O)O,"InChI=1S/C6H6O2S/c1-4-2-3-9-5(4)6(7)8/h2-3H,1H3,(H,7,8)",1
GLOBcomp_4815,"2,6-dimethylpiperazine",IFNWESYYDINUHV-UHFFFAOYSA-N,"2,6-dimethylpiperazine",C6H14N2,CC1CNCC(C)N1,"InChI=1S/C6H14N2/c1-5-3-7-4-6(2)8-5/h5-8H,3-4H2,1-2H3",1
GLOBcomp_4816,germanium_potassium_borate_oxide_[k2(b2ge3o10)],IFPAXNKYWPFNEI-UHFFFAOYSA-N,germanium potassium borate oxide [K2(B2Ge3O10)],B2Ge3K2O10,[B+3].[B+3].[Ge+4].[Ge+4].[Ge+4].[K+].[K+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],InChI=1S/2B.3Ge.2K.10O/q2*+3;3*+4;2*+1;10*-2,1
GLOBcomp_4817,(r)-cysteine_hydrochloride,IFQSXNOEEPCSLW-DKWTVANSSA-N,(R)-cysteine hydrochloride,C3H8ClNO2S,Cl.N[C@@H](CS)C(=O)O,"InChI=1S/C3H7NO2S.ClH/c4-2(1-7)3(5)6;/h2,7H,1,4H2,(H,5,6);1H/t2-;/m0./s1",1
GLOBcomp_4818,"1,1'-(ethane-1,2-diyl)-bis(3-methylpyridinium)_dihexafluorophosphate",IFSUPFHZTMAQOI-UHFFFAOYSA-N,"1,1'-(ethane-1,2-diyl)-bis(3-methylpyridinium) dihexafluorophosphate",C14H18F12N2P2,Cc1ccc[n+](CC[n+]2cccc(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,"InChI=1S/C14H18N2.2F6P/c1-13-5-3-7-15(11-13)9-10-16-8-4-6-14(2)12-16;2*1-7(2,3,4,5)6/h3-8,11-12H,9-10H2,1-2H3;;/q+2;2*-1",1
GLOBcomp_4819,biphenylene,IFVTZJHWGZSXFD-UHFFFAOYSA-N,biphenylene,C12H8,c1ccc2c(c1)-c1ccccc1-2,InChI=1S/C12H8/c1-2-6-10-9(5-1)11-7-3-4-8-12(10)11/h1-8H,1
GLOBcomp_4820,triethylammonium_salicylate,IFWNASINLXEEIC-UHFFFAOYSA-N,triethylammonium salicylate,C13H21NO3,CCN(CC)CC.O=C(O)c1ccccc1O,"InChI=1S/C7H6O3.C6H15N/c8-6-4-2-1-3-5(6)7(9)10;1-4-7(5-2)6-3/h1-4,8H,(H,9,10);4-6H2,1-3H3",1
GLOBcomp_4821,2-(diisopropylamino)ethane-1-thiol,IFZVKYXDCOHPOT-UHFFFAOYSA-N,2-(diisopropylamino)ethane-1-thiol,C8H19NS,CC(C)N(CCS)C(C)C,"InChI=1S/C8H19NS/c1-7(2)9(5-6-10)8(3)4/h7-8,10H,5-6H2,1-4H3",1
GLOBcomp_4822,"3,5-dimethyl-1-octylpyridinium_1,1,1-trifluoromethanesulfonate",IGBORLLSFVSVKG-UHFFFAOYSA-M,"3,5-dimethyl-1-octylpyridinium 1,1,1-trifluoromethanesulfonate",C16H26F3NO3S,CCCCCCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"InChI=1S/C15H26N.CHF3O3S/c1-4-5-6-7-8-9-10-16-12-14(2)11-15(3)13-16;2-1(3,4)8(5,6)7/h11-13H,4-10H2,1-3H3;(H,5,6,7)/q+1;/p-1",1
GLOBcomp_4823,"5,5-dimethyl-2-(phenyl(phenylamino)methyl)-1,3,2-dioxaphosphinane_2-oxide",IGFZDWKOBNUVGY-UHFFFAOYSA-N,"5,5-dimethyl-2-(phenyl(phenylamino)methyl)-1,3,2-dioxaphosphinane 2-oxide",C18H22NO3P,CC1(C)COP(=O)(C(Nc2ccccc2)c2ccccc2)OC1,"InChI=1S/C18H22NO3P/c1-18(2)13-21-23(20,22-14-18)17(15-9-5-3-6-10-15)19-16-11-7-4-8-12-16/h3-12,17,19H,13-14H2,1-2H3",1
GLOBcomp_4824,"1-butyl-2,3-dimethylimidazolium_thiocyanate",IGIMEULMQQQZIJ-UHFFFAOYSA-M,"1-butyl-2,3-dimethylimidazolium thiocyanate",C10H17N3S,CCCCn1cc[n+](C)c1C.N#C[S-],"InChI=1S/C9H17N2.CHNS/c1-4-5-6-11-8-7-10(3)9(11)2;2-1-3/h7-8H,4-6H2,1-3H3;3H/q+1;/p-1",1
GLOBcomp_4825,"1,3-bis[3-methylimidazolium-1-yl]propane_dibromide",IGJFZBHBDQBIHS-UHFFFAOYSA-L,"1,3-bis[3-methylimidazolium-1-yl]propane dibromide",C11H18Br2N4,C[n+]1ccn(CCCn2cc[n+](C)c2)c1.[Br-].[Br-],"InChI=1S/C11H18N4.2BrH/c1-12-6-8-14(10-12)4-3-5-15-9-7-13(2)11-15;;/h6-11H,3-5H2,1-2H3;2*1H/q+2;;/p-2",1
GLOBcomp_4826,2-acetylpyrrole,IGJQUJNPMOYEJY-UHFFFAOYSA-N,2-acetylpyrrole,C6H7NO,CC(=O)c1ccc[nH]1,"InChI=1S/C6H7NO/c1-5(8)6-3-2-4-7-6/h2-4,7H,1H3",1
GLOBcomp_4827,(e)-9-tricosene,IGOWHGRNPLFNDJ-HTXNQAPBSA-N,(E)-9-tricosene,C23H46,CCCCCCCC/C=C/CCCCCCCCCCCCC,"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17+",1
GLOBcomp_4828,(z)-tricos-9-ene,IGOWHGRNPLFNDJ-ZPHPHTNESA-N,(Z)-tricos-9-ene,C23H46,CCCCCCCC/C=C\CCCCCCCCCCCCC,"InChI=1S/C23H46/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-23H2,1-2H3/b19-17-",1
GLOBcomp_4829,glycyl-l-phenylalanylglycine,IGOYNRWLWHWAQO-JTQLQIEISA-N,glycyl-L-phenylalanylglycine,C13H17N3O4,NCC(O)=N[C@@H](Cc1ccccc1)C(O)=NCC(=O)O,"InChI=1S/C13H17N3O4/c14-7-11(17)16-10(13(20)15-8-12(18)19)6-9-4-2-1-3-5-9/h1-5,10H,6-8,14H2,(H,15,20)(H,16,17)(H,18,19)/t10-/m0/s1",1
GLOBcomp_4830,n-(2-((2-bromo-6-cyano-4-nitrophenyl)diazenyl)-5-(diethylamino)phenyl)propionamide,IGUCIQQRHZUQKG-UHFFFAOYSA-N,N-(2-((2-bromo-6-cyano-4-nitrophenyl)diazenyl)-5-(diethylamino)phenyl)propionamide,C20H21BrN6O3,CCC(O)=Nc1cc(N(CC)CC)ccc1N=Nc1c(Br)cc([N+](=O)[O-])cc1C#N,"InChI=1S/C20H21BrN6O3/c1-4-19(28)23-18-11-14(26(5-2)6-3)7-8-17(18)24-25-20-13(12-22)9-15(27(29)30)10-16(20)21/h7-11H,4-6H2,1-3H3,(H,23,28)",1
GLOBcomp_4831,n-octadecyloctadecan-1-aminium_iodide,IHDZDQXULGZEQG-UHFFFAOYSA-N,N-octadecyloctadecan-1-aminium iodide,C36H76IN,CCCCCCCCCCCCCCCCCCNCCCCCCCCCCCCCCCCCC.I,"InChI=1S/C36H75N.HI/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2;/h37H,3-36H2,1-2H3;1H",1
GLOBcomp_4832,"1-methyl-3,5-bis(propan-2-yloxy)benzene",IHEARZCPQSZIPL-UHFFFAOYSA-N,"1-methyl-3,5-bis(propan-2-yloxy)benzene",C13H20O2,Cc1cc(OC(C)C)cc(OC(C)C)c1,"InChI=1S/C13H20O2/c1-9(2)14-12-6-11(5)7-13(8-12)15-10(3)4/h6-10H,1-5H3",1
GLOBcomp_4833,2-hydroxy-5-nitrobenzaldehyde,IHFRMUGEILMHNU-UHFFFAOYSA-N,2-hydroxy-5-nitrobenzaldehyde,C7H5NO4,O=Cc1cc([N+](=O)[O-])ccc1O,"InChI=1S/C7H5NO4/c9-4-5-3-6(8(11)12)1-2-7(5)10/h1-4,10H",1
GLOBcomp_4834,"2,5-dimethyl-3-hexyne-2,5-diol",IHJUECRFYCQBMW-UHFFFAOYSA-N,"2,5-dimethyl-3-hexyne-2,5-diol",C8H14O2,CC(C)(O)C#CC(C)(C)O,"InChI=1S/C8H14O2/c1-7(2,9)5-6-8(3,4)10/h9-10H,1-4H3",1
GLOBcomp_4835,4-hydroxy-2-oxo-1-pyrrolidineacetamide,IHLAQQPQKRMGSS-UHFFFAOYSA-N,4-hydroxy-2-oxo-1-pyrrolidineacetamide,C6H10N2O3,N=C(O)CN1CC(O)CC1=O,"InChI=1S/C6H10N2O3/c7-5(10)3-8-2-4(9)1-6(8)11/h4,9H,1-3H2,(H2,7,10)",1
GLOBcomp_4836,lithium_dibutyldithiocarbamate,IHMNKFQXXHFQRJ-UHFFFAOYSA-M,lithium dibutyldithiocarbamate,C9H18LiNS2,CCCCN(CCCC)C(=S)[S-].[Li+],"InChI=1S/C9H19NS2.Li/c1-3-5-7-10(9(11)12)8-6-4-2;/h3-8H2,1-2H3,(H,11,12);/q;+1/p-1",1
GLOBcomp_4837,2-methyl-2-butenenitrile,IHXNSHZBFXGOJM-UHFFFAOYSA-N,2-methyl-2-butenenitrile,C5H7N,CC=C(C)C#N,"InChI=1S/C5H7N/c1-3-5(2)4-6/h3H,1-2H3",1
GLOBcomp_4838,1-propoxyethanol,IHYBZJJHCMSCOF-UHFFFAOYSA-N,1-propoxyethanol,C5H12O2,CCCOC(C)O,"InChI=1S/C5H12O2/c1-3-4-7-5(2)6/h5-6H,3-4H2,1-2H3",1
GLOBcomp_4839,n-benzylformamide,IIBOGKHTXBPGEI-UHFFFAOYSA-N,N-benzylformamide,C8H9NO,OC=NCc1ccccc1,"InChI=1S/C8H9NO/c10-7-9-6-8-4-2-1-3-5-8/h1-5,7H,6H2,(H,9,10)",1
GLOBcomp_4840,risedronic_acid,IIDJRNMFWXDHID-UHFFFAOYSA-N,risedronic acid,C7H11NO7P2,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,"InChI=1S/C7H11NO7P2/c9-7(16(10,11)12,17(13,14)15)4-6-2-1-3-8-5-6/h1-3,5,9H,4H2,(H2,10,11,12)(H2,13,14,15)",1
GLOBcomp_4841,triisobutylamine,IIFFFBSAXDNJHX-UHFFFAOYSA-N,triisobutylamine,C12H27N,CC(C)CN(CC(C)C)CC(C)C,"InChI=1S/C12H27N/c1-10(2)7-13(8-11(3)4)9-12(5)6/h10-12H,7-9H2,1-6H3",1
GLOBcomp_4842,"boron_zinc_oxide_(b6zn2o11),_hydrate_(1:7)",IIHHNNCJVLYNJL-UHFFFAOYSA-N,"boron zinc oxide (B6Zn2O11), hydrate (1:7)",B6H14O18Zn2,O.O.O.O.O.O.O.[B+3].[B+3].[B+3].[B+3].[B+3].[B+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Zn+2].[Zn+2],InChI=1S/6B.7H2O.11O.2Zn/h;;;;;;7*1H2;;;;;;;;;;;;;/q6*+3;;;;;;;;11*-2;2*+2,1
GLOBcomp_4843,1-(4-sulfobutyl)-3-methylimidazolium_trifluoromethanesulfonate,IIKVGQCZBHDHGV-UHFFFAOYSA-N,1-(4-sulfobutyl)-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O6S2,C[n+]1ccn(CCCCS(=O)(=O)[O-])c1.O=S(=O)(O)C(F)(F)F,"InChI=1S/C8H14N2O3S.CHF3O3S/c1-9-5-6-10(8-9)4-2-3-7-14(11,12)13;2-1(3,4)8(5,6)7/h5-6,8H,2-4,7H2,1H3;(H,5,6,7)",1
GLOBcomp_4844,trimethyloctylammonium_bis[(trifluoromethyl)sulfonyl]imide,IILODIKRIYRHFO-UHFFFAOYSA-N,trimethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,C13H26F6N2O4S2,CCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C11H26N.C2F6NO4S2/c1-5-6-7-8-9-10-11-12(2,3)4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-11H2,1-4H3;/q+1;-1",1
GLOBcomp_4845,maleic_acid_monododecyl_ester,IIPCXIGUIPAGQB-SEYXRHQNSA-N,maleic acid monododecyl ester,C16H28O4,CCCCCCCCCCCCOC(=O)/C=C\C(=O)O,"InChI=1S/C16H28O4/c1-2-3-4-5-6-7-8-9-10-11-14-20-16(19)13-12-15(17)18/h12-13H,2-11,14H2,1H3,(H,17,18)/b13-12-",1
GLOBcomp_4846,1-butyl-3-methyl-1h-imidazolium_l-glutaminate,IIPQMLGXGVTDAX-HVDRVSQOSA-M,1-butyl-3-methyl-1H-imidazolium L-glutaminate,C13H24N4O3,CCCCn1cc[n+](C)c1.N=C([O-])CC[C@H](N)C(=O)O,"InChI=1S/C8H15N2.C5H10N2O3/c1-3-4-5-10-7-6-9(2)8-10;6-3(5(9)10)1-2-4(7)8/h6-8H,3-5H2,1-2H3;3H,1-2,6H2,(H2,7,8)(H,9,10)/q+1;/p-1/t;3-/m.0/s1",1
GLOBcomp_4847,"1,1,3,3-tetramethylguanidinium_octanoate",IIPWQGIKUSGRLV-UHFFFAOYSA-N,"1,1,3,3-tetramethylguanidinium octanoate",C13H29N3O2,CCCCCCCC(=O)O.CN(C)C(=N)N(C)C,"InChI=1S/C8H16O2.C5H13N3/c1-2-3-4-5-6-7-8(9)10;1-7(2)5(6)8(3)4/h2-7H2,1H3,(H,9,10);6H,1-4H3",1
GLOBcomp_4848,cyclooctanone,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,C8H14O,O=C1CCCCCCC1,InChI=1S/C8H14O/c9-8-6-4-2-1-3-5-7-8/h1-7H2,1
GLOBcomp_4849,barium_manganese_chloride_oxide_(ba5mn3o12cl),IIVNMKDQGMYJMY-UHFFFAOYSA-M,barium manganese chloride oxide (Ba5Mn3O12Cl),Ba5ClMn3O12,[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Ba+2].[Cl-].[Mn].[Mn].[Mn].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O-].[O].[O].[O],InChI=1S/5Ba.ClH.3Mn.12O/h;;;;;1H;;;;;;;;;;;;;;;/q5*+2;;;;;;;;9*-1/p-1,1
GLOBcomp_4850,n-octylbenzothiazolium_hexafluorophosphate,IIWXTPXBJDTDIX-UHFFFAOYSA-N,N-octylbenzothiazolium hexafluorophosphate,C15H22F6NPS,CCCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,"InChI=1S/C15H22NS.F6P/c1-2-3-4-5-6-9-12-16-13-17-15-11-8-7-10-14(15)16;1-7(2,3,4,5)6/h7-8,10-11,13H,2-6,9,12H2,1H3;/q+1;-1",1
GLOBcomp_4851,1(2h)-phthalazinone,IJAPPYDYQCXOEF-UHFFFAOYSA-N,1(2H)-phthalazinone,C8H6N2O,Oc1nncc2ccccc12,"InChI=1S/C8H6N2O/c11-8-7-4-2-1-3-6(7)5-9-10-8/h1-5H,(H,10,11)",1
GLOBcomp_4852,3-hydroxybenzoic_acid,IJFXRHURBJZNAO-UHFFFAOYSA-N,3-hydroxybenzoic acid,C7H6O3,O=C(O)c1cccc(O)c1,"InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)",1
GLOBcomp_4853,"1-butyl-3,5-dimethylpyridinium_bis(trifluoromethylsulfonyl)amide",IJHHTACFHUZACN-UHFFFAOYSA-N,"1-butyl-3,5-dimethylpyridinium bis(trifluoromethylsulfonyl)amide",C13H18F6N2O4S2,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C11H18N.C2F6NO4S2/c1-4-5-6-12-8-10(2)7-11(3)9-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7-9H,4-6H2,1-3H3;/q+1;-1",1
GLOBcomp_4854,2-[(phenylmethyl)thio]-1h-benzimidazole,IJINDUSMSVDESS-UHFFFAOYSA-N,2-[(phenylmethyl)thio]-1H-benzimidazole,C14H12N2S,c1ccc(CSc2nc3ccccc3[nH]2)cc1,"InChI=1S/C14H12N2S/c1-2-6-11(7-3-1)10-17-14-15-12-8-4-5-9-13(12)16-14/h1-9H,10H2,(H,15,16)",1
GLOBcomp_4855,"sodium_(1s,3r,4s,5r)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylate",IJMBEMHHCZPEAG-FENOFPAQSA-M,"sodium (1S,3R,4S,5R)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylate",C7H11NaO6,O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1.[Na+],"InChI=1S/C7H12O6.Na/c8-3-1-7(13,6(11)12)2-4(9)5(3)10;/h3-5,8-10,13H,1-2H2,(H,11,12);/q;+1/p-1/t3-,4-,5-,7+;/m1./s1",1
GLOBcomp_4856,1-methylethyl_propanoate,IJMWOMHMDSDKGK-UHFFFAOYSA-N,1-methylethyl propanoate,C6H12O2,CCC(=O)OC(C)C,"InChI=1S/C6H12O2/c1-4-6(7)8-5(2)3/h5H,4H2,1-3H3",1
GLOBcomp_4857,chlorotrimethylsilane,IJOOHPMOJXWVHK-UHFFFAOYSA-N,chlorotrimethylsilane,C3H9ClSi,C[Si](C)(C)Cl,"InChI=1S/C3H9ClSi/c1-5(2,3)4/h1-3H3",1
GLOBcomp_4858,"triethyl(methoxymethyl)phosphonium_1,2,3-triazolide",IJRBWOLKQWOUKU-UHFFFAOYSA-N,"triethyl(methoxymethyl)phosphonium 1,2,3-triazolide",C10H22N3OP,CC[P+](CC)(CC)COC.c1c[n-]nn1,"InChI=1S/C8H20OP.C2H2N3/c1-5-10(6-2,7-3)8-9-4;1-2-4-5-3-1/h5-8H2,1-4H3;1-2H/q+1;-1",1
GLOBcomp_4859,iron(iii)_metaphosphate,IJXOCKRBIPGADT-UHFFFAOYSA-K,iron(III) metaphosphate,FeO9P3,O=P1([O-])OP(=O)([O-])OP(=O)([O-])O1.[Fe+3],"InChI=1S/Fe.H3O9P3/c;1-10(2)7-11(3,4)9-12(5,6)8-10/h;(H,1,2)(H,3,4)(H,5,6)/q+3;/p-3",1
GLOBcomp_4860,n-octyloctan-1-aminium_iodide,IKHLGZSXBLBOQR-UHFFFAOYSA-N,N-octyloctan-1-aminium iodide,C16H36IN,CCCCCCCCNCCCCCCCC.I,"InChI=1S/C16H35N.HI/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2;/h17H,3-16H2,1-2H3;1H",1
GLOBcomp_4861,dibenzothiophene_sulfone,IKJFYINYNJYDTA-UHFFFAOYSA-N,dibenzothiophene sulfone,C12H8O2S,O=S1(=O)c2ccccc2-c2ccccc21,InChI=1S/C12H8O2S/c13-15(14)11-7-3-1-5-9(11)10-6-2-4-8-12(10)15/h1-8H,1
GLOBcomp_4862,"4-(4-hydroxy-3-methoxyphenyl)-6-(2-hydroxyphenyl)-2-oxo-1,2-dihydropyridine-3-carbonitrile",IKNRHCPEHLOGCF-UHFFFAOYSA-N,"4-(4-hydroxy-3-methoxyphenyl)-6-(2-hydroxyphenyl)-2-oxo-1,2-dihydropyridine-3-carbonitrile",C19H14N2O4,COc1cc(-c2cc(-c3ccccc3O)nc(O)c2C#N)ccc1O,"InChI=1S/C19H14N2O4/c1-25-18-8-11(6-7-17(18)23)13-9-15(21-19(24)14(13)10-20)12-4-2-3-5-16(12)22/h2-9,22-23H,1H3,(H,21,24)",1
GLOBcomp_4863,"n,n-dimethyl-n-ethylammonium_trifluoroacetate",IKONTXIJTPFRLE-UHFFFAOYSA-N,"N,N-dimethyl-N-ethylammonium trifluoroacetate",C6H12F3NO2,CCN(C)C.O=C(O)C(F)(F)F,"InChI=1S/C4H11N.C2HF3O2/c1-4-5(2)3;3-2(4,5)1(6)7/h4H2,1-3H3;(H,6,7)",1
GLOBcomp_4864,3-heptylbenzo[d]thiazol-3-ium_hexafluorophosphate,IKPLJMBUMXEIKC-UHFFFAOYSA-N,3-heptylbenzo[d]thiazol-3-ium hexafluorophosphate,C14H20F6NPS,CCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,"InChI=1S/C14H20NS.F6P/c1-2-3-4-5-8-11-15-12-16-14-10-7-6-9-13(14)15;1-7(2,3,4,5)6/h6-7,9-10,12H,2-5,8,11H2,1H3;/q+1;-1",1
GLOBcomp_4865,1-decyl-3-ethenylimidazolium_bromide,IKXHUWKAMLKHBB-UHFFFAOYSA-M,1-decyl-3-ethenylimidazolium bromide,C15H27BrN2,C=C[n+]1ccn(CCCCCCCCCC)c1.[Br-],"InChI=1S/C15H27N2.BrH/c1-3-5-6-7-8-9-10-11-12-17-14-13-16(4-2)15-17;/h4,13-15H,2-3,5-12H2,1H3;1H/q+1;/p-1",1
GLOBcomp_4866,"6,7-dihydroxycoumarin",ILEDWLMCKZNDJK-UHFFFAOYSA-N,"6,7-dihydroxycoumarin",C9H6O4,O=c1ccc2cc(O)c(O)cc2o1,"InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H",1
GLOBcomp_4867,"1,4-dihydro-3h-2-benzopyran-3-one",ILHLUZUMRJQEAH-UHFFFAOYSA-N,"1,4-dihydro-3H-2-benzopyran-3-one",C9H8O2,O=C1Cc2ccccc2CO1,"InChI=1S/C9H8O2/c10-9-5-7-3-1-2-4-8(7)6-11-9/h1-4H,5-6H2",1
GLOBcomp_4868,rhodium_sulfide_(rh2s3),ILLXJAWVPNCIFC-UHFFFAOYSA-N,rhodium sulfide (Rh2S3),Rh2S3,[Rh+3].[Rh+3].[S-2].[S-2].[S-2],InChI=1S/2Rh.3S/q2*+3;3*-2,1
GLOBcomp_4869,"1,3-di-tert-butylbenzene",ILNDSSCEZZFNGE-UHFFFAOYSA-N,"1,3-di-tert-butylbenzene",C14H22,CC(C)(C)c1cccc(C(C)(C)C)c1,"InChI=1S/C14H22/c1-13(2,3)11-8-7-9-12(10-11)14(4,5)6/h7-10H,1-6H3",1
